time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010505869744	8.18392	-6.97532	-3.03829	0.842112	0	lidar	2.12285e-314	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611
1477010505924794	8.18321	-6.97471	-3.03875	0.842442	0	radar	1.42923	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653
1477010505979845	8.18121	-6.9757	-3.03874	0.842251	0	lidar	2.12285e-314	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651
1477010506034803	8.18057	-6.97514	-3.03928	0.842627	0	radar	1.30405	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789
1477010506089761	8.17883	-6.97593	-3.03927	0.842466	0	lidar	2.12285e-314	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785
1477010506144717	8.17827	-6.97543	-3.03992	0.84292	0	radar	1.22386	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964
1477010506199673	8.177	-6.97581	-3.03992	0.842817	0	lidar	2.12285e-314	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964
1477010506254753	8.17643	-6.97531	-3.04002	0.842887	0	radar	0.797723	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554
1477010506309833	8.17545	-6.97534	-3.04002	0.842826	0	lidar	2.12285e-314	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554
1477010506364776	8.17489	-6.97483	-3.04024	0.842972	0	radar	0.835094	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007
1477010506419720	8.17423	-6.97452	-3.04024	0.842954	0	lidar	2.12285e-314	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005
1477010506474740	8.17374	-6.97408	-3.04162	0.843914	0	radar	2.63656	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764
1477010506529760	8.17345	-6.97354	-3.04163	0.843935	0	lidar	2.12285e-314	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764
1477010506584809	8.17306	-6.97319	-3.04244	0.844496	0	radar	1.07902	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285
1477010506639858	8.17306	-6.97242	-3.04246	0.84455	0	lidar	2.12285e-314	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281
1477010506694802	8.17271	-6.97209	-3.04347	0.845237	0	radar	1.37365	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003
1477010506749746	8.17311	-6.97096	-3.04348	0.845342	0	lidar	2.12285e-314	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003
1477010506804753	8.17281	-6.97067	-3.0448	0.846225	0	radar	2.00734	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795
1477010506859761	8.17364	-6.96915	-3.04482	0.846383	0	lidar	2.12285e-314	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794
1477010506914753	8.17345	-6.96896	-3.04554	0.846859	0	radar	0.617244	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844
1477010506969746	8.17458	-6.96712	-3.04556	0.847058	0	lidar	2.12285e-314	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843
1477010507024799	8.17455	-6.96706	-3.04697	0.847985	0	radar	1.97344	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643
1477010507079852	8.17611	-6.96482	-3.047	0.848238	0	lidar	2.12285e-314	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643
1477010507134822	8.17606	-6.96474	-3.04788	0.848803	0	radar	0.762289	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918
1477010507189793	8.1779	-6.96218	-3.04791	0.849097	0	lidar	2.12285e-314	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916
1477010507244770	8.17786	-6.9621	-3.04914	0.849887	0	radar	1.46492	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466
1477010507299747	8.17994	-6.95937	-3.04918	0.850208	0	lidar	2.12285e-314	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947
1477010507354696	8.18013	-6.9595	-3.04962	0.85049	0	radar	0.305719	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981
1477010507409645	8.18257	-6.95629	-3.04966	0.850866	0	lidar	2.12285e-314	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981
1477010507464670	8.18263	-6.9563	-3.05056	0.851431	0	radar	0.791997	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735
1477010507519695	8.18539	-6.95275	-3.0506	0.85185	0	lidar	2.12285e-314	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735
1477010507574699	8.18556	-6.95285	-3.05147	0.852391	0	radar	0.796105	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805
1477010507629703	8.18861	-6.94896	-3.05152	0.852851	0	lidar	2.12285e-314	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805
1477010507684727	8.18901	-6.94927	-3.05348	0.854061	0	radar	3.83692	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174
1477010507739752	8.19244	-6.94504	-3.05353	0.854569	0	lidar	2.12285e-314	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737
1477010507794760	8.19275	-6.94526	-3.05334	0.854459	0	radar	0.337191	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688
1477010507849768	8.1964	-6.94063	-3.0534	0.855008	0	lidar	2.12285e-314	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687
1477010507904742	8.19675	-6.94088	-3.05475	0.855829	0	radar	1.95073	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904
1477010507959717	8.20069	-6.9359	-3.05481	0.85642	0	lidar	2.12285e-314	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903
1477010508014683	8.20102	-6.93613	-3.05582	0.857029	0	radar	1.22247	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896
1477010508069649	8.20529	-6.93069	-3.05589	0.857673	0	lidar	2.12285e-314	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896
1477010508119661	8.20569	-6.93096	-3.05626	0.857898	0	radar	0.613488	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928
1477010508169673	8.21015	-6.92513	-3.05633	0.858582	0	lidar	2.12285e-314	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928
1477010508224689	8.21056	-6.92541	-3.05789	0.859507	0	radar	2.5294	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765
1477010508279706	8.2153	-6.91927	-3.05797	0.860229	0	lidar	2.12285e-314	11.135	-3.05697	11.15	-3.05	1.81763	1.81764
1477010508334672	8.21582	-6.91965	-3.05828	0.86042	0	radar	0.882621	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896
1477010508389639	8.2208	-6.91308	-3.05837	0.861188	0	lidar	2.12285e-314	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893
1477010508439703	8.22135	-6.91347	-3.05665	0.860208	0	radar	3.16484	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617
1477010508489767	8.22629	-6.90659	-3.05674	0.860996	0	lidar	2.12285e-314	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616
1477010508544784	8.22678	-6.90693	-3.05728	0.86132	0	radar	1.01282	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643
1477010508599802	8.23192	-6.89965	-3.05737	0.862148	0	lidar	2.12285e-314	11.239	-2.16508	11.25	-2.15	0.908805	2.7264
1477010508654756	8.23234	-6.89992	-3.0579	0.862462	0	radar	0.852468	11.1623	-1.9797	11.3	-2	0.909855	2.72956
1477010508709711	8.23769	-6.89222	-3.05799	0.863333	0	lidar	2.12285e-314	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953
